question_id,corpus_id
0001218,0009122_24_2008_QH12
0001218,0009159_24_2008_QH12
0001219,0015514_52_2014_QH13
0001219,0015493_52_2014_QH13
0001220,0017895_65_2014_QH13
0001220,0018134_65_2014_QH13
0001221,0009123_24_2008_QH12
0001221,0009122_24_2008_QH12
0001221,0009121_24_2008_QH12
0001223,0023011_92_2015_QH13
0001225,0002657_100_2015_QH13
0001226,0015607_52_2014_QH13
0001229,0022909_92_2015_QH13
0001234,0020455_78_2015_QH13
0001235,0015601_52_2014_QH13
0001235,0015600_52_2014_QH13
0001236,0021961_91_2015_QH13
0001240,0000529_04_2007_QH12
0001242,0016563_59_2014_QH13
0001242,0016555_59_2014_QH13
0001242,0016560_59_2014_QH13
0001242,0016532_59_2014_QH13
0001245,0004818_10_2017_QH14
0001245,0004816_10_2017_QH14
0001245,0004817_10_2017_QH14
0001246,0000342_02_2016_QH14
0001246,0000337_02_2016_QH14
0001248,0022658_91_2015_QH13
0001249,0015592_52_2014_QH13
0001249,0015596_52_2014_QH13
0001249,0015593_52_2014_QH13
0001250,0022920_92_2015_QH13
0001250,0023964_93_2015_QH13
0001253,0015605_52_2014_QH13
0001253,0015604_52_2014_QH13
0001254,0019609_73_2006_QH11
0001254,0019610_73_2006_QH11
0001258,0016319_58_2014_QH13
0001258,0016307_58_2014_QH13
0001258,0016320_58_2014_QH13
0001258,0016311_58_2014_QH13
0001258,0016312_58_2014_QH13
0001260,0020463_78_2015_QH13
0001260,0020465_78_2015_QH13
0001260,0006945_16_1999_QH10
0001261,0018937_68_2020_QH14
0001262,0022062_91_2015_QH13
0001263,0022660_91_2015_QH13
0001263,0022663_91_2015_QH13
0001268,0022177_91_2015_QH13
0001269,0005074_10_2022_QH15
0001272,0009927_28_2009_QH12
0001273,0018134_65_2014_QH13
0001273,0017895_65_2014_QH13
0001277,0022660_91_2015_QH13
0001281,0013241_45_2013_QH13
0001281,0013005_45_2013_QH13
0001281,0013394_45_2013_QH13
0001282,0016559_59_2014_QH13
0001293,0022778_92_2015_QH13
0001293,0003267_101_2015_QH13
0001293,0023529_93_2015_QH13
0001295,0022586_91_2015_QH13
0001295,0022585_91_2015_QH13
0001299,0022581_91_2015_QH13
0001300,0009978_28_2009_QH12
0001302,0022658_91_2015_QH13
0001303,0015560_52_2014_QH13
0001303,0015559_52_2014_QH13
0001303,0015557_52_2014_QH13
0001305,0022449_91_2015_QH13
0001305,0022450_91_2015_QH13
0001306,0014478_50_2005_QH11
0001307,0022450_91_2015_QH13
0001307,0022449_91_2015_QH13
0001308,0017192_60_2014_QH13
0001310,0018975_68_2020_QH14
0001311,0022280_91_2015_QH13
0001314,0015633_52_2014_QH13
0001317,0015555_52_2014_QH13
0001317,0015559_52_2014_QH13
0001319,0022925_92_2015_QH13
0001319,0023969_93_2015_QH13
0001319,0022937_92_2015_QH13
0001323,0018977_68_2020_QH14
0001324,0004780_10_2017_QH14
0001324,0004804_10_2017_QH14
0001324,0004790_10_2017_QH14
0001324,0004786_10_2017_QH14
0001325,0014616_50_2005_QH11
0001325,0014617_50_2005_QH11
0001326,0022660_91_2015_QH13
0001330,0020453_78_2015_QH13
0001330,0020452_78_2015_QH13
0001331,0015507_52_2014_QH13
0001331,0017182_60_2014_QH13
0001332,0015534_52_2014_QH13
0001337,0015510_52_2014_QH13
0001337,0015508_52_2014_QH13
0001338,0021956_91_2015_QH13
0001341,0020452_78_2015_QH13
0001341,0020453_78_2015_QH13
0001345,0014149_48_2019_QH14
0001345,0014160_48_2019_QH14
0001345,0014220_48_2019_QH14
0001346,0022660_91_2015_QH13
0001349,0023618_93_2015_QH13
0001349,0022878_92_2015_QH13
0001351,0022588_91_2015_QH13
0001351,0022586_91_2015_QH13
0001358,0015499_52_2014_QH13
0001360,0022535_91_2015_QH13
0001361,0018963_68_2020_QH14
0001363,0022449_91_2015_QH13
0001363,0022448_91_2015_QH13
0001366,0022378_91_2015_QH13
0001367,0022660_91_2015_QH13
0001367,0022619_91_2015_QH13
0001368,0003063_100_2015_QH13
0001371,0015526_52_2014_QH13
0001371,0015535_52_2014_QH13
0001377,0022620_91_2015_QH13
0001378,0022667_91_2015_QH13
0001379,0021951_91_2015_QH13
0001386,0022497_91_2015_QH13
0001388,0022632_91_2015_QH13
0001390,0022634_91_2015_QH13
0001390,0022636_91_2015_QH13
0001391,0018965_68_2020_QH14
0001391,0018966_68_2020_QH14
0001396,0015648_52_2014_QH13
0001397,0015425_52_2010_QH12
0001397,0015419_52_2010_QH12
0001399,0018455_66_2011_QH12
0001399,0018456_66_2011_QH12
0001399,0018461_66_2011_QH12
0001400,0018981_68_2020_QH14
0001402,0022406_91_2015_QH13
0001402,0011289_36_2005_QH11
0001408,0009980_28_2009_QH12
0001408,0009981_28_2009_QH12
0001408,0009983_28_2009_QH12
0001412,0015458_52_2010_QH12
0001412,0015463_52_2010_QH12
0001412,0015470_52_2010_QH12
0001412,0015456_52_2010_QH12
0001412,0015471_52_2010_QH12
0001414,0017192_60_2014_QH13
0001414,0017193_60_2014_QH13
0001415,0022656_91_2015_QH13
0001416,0015555_52_2014_QH13
0001418,0022302_91_2015_QH13
0001422,0014455_50_2005_QH11
0001422,0014464_50_2005_QH11
0001422,0014440_50_2005_QH11
0001424,0016557_59_2014_QH13
0001424,0016554_59_2014_QH13
0001426,0015519_52_2014_QH13
0001427,0015609_52_2014_QH13
0001427,0015610_52_2014_QH13
0001427,0015614_52_2014_QH13
0001429,0020423_78_2015_QH13
0001430,0015502_52_2014_QH13
0001433,0018949_68_2020_QH14
0001437,0022983_92_2015_QH13
0001438,0015573_52_2014_QH13
0001438,0022670_91_2015_QH13
0001440,0017178_60_2014_QH13
0001442,0022199_91_2015_QH13
0001443,0009946_28_2009_QH12
0001443,0009948_28_2009_QH12
0001444,0009124_24_2008_QH12
0001444,0009131_24_2008_QH12
0001444,0009118_24_2008_QH12
0001445,0017184_60_2014_QH13
0001445,0017207_60_2014_QH13
0001450,0022864_92_2015_QH13
0001450,0023603_93_2015_QH13
0001452,0017173_60_2014_QH13
0001457,0023882_93_2015_QH13
0001457,0023219_92_2015_QH13
0001458,0022330_91_2015_QH13
0001460,0009987_28_2009_QH12
0001461,0018113_65_2014_QH13
0001461,0018096_65_2014_QH13
0001461,0018111_65_2014_QH13
0001462,0022076_91_2015_QH13
0001463,0015592_52_2014_QH13
0001464,0015102_51_2005_QH11
0001464,0015104_51_2005_QH11
0001465,0002013_08_2022_QH15
0001465,0002032_08_2022_QH15
0001466,0015609_52_2014_QH13
0001471,0013382_45_2013_QH13
0001475,0015586_52_2014_QH13
0001475,0015587_52_2014_QH13
0001475,0015588_52_2014_QH13
0001476,0022626_91_2015_QH13
0001477,0022579_91_2015_QH13
0001478,0020409_78_2015_QH13
0001481,0018968_68_2020_QH14
0001481,0018947_68_2020_QH14
0001482,0018949_68_2020_QH14
0001485,0022360_91_2015_QH13
0001486,0022978_92_2015_QH13
0001488,0015453_52_2010_QH12
0001488,0015452_52_2010_QH12
0001488,0015419_52_2010_QH12
0001488,0015454_52_2010_QH12
0001488,0015470_52_2010_QH12
0001492,0014307_49_2019_QH14
0001495,0013184_45_2013_QH13
0001495,0013187_45_2013_QH13
0001495,0013185_45_2013_QH13
0001495,0013186_45_2013_QH13
0001498,0019630_73_2006_QH11
0001500,0018593_66_2014_QH13
0001500,0018590_66_2014_QH13
0001502,0002498_100_2015_QH13
0001502,0002496_100_2015_QH13
0001503,0021974_91_2015_QH13
0001504,0022091_91_2015_QH13
0001513,0017221_60_2014_QH13
0001520,0022677_91_2015_QH13
0001523,0015507_52_2014_QH13
0001530,0021971_91_2015_QH13
0001530,0021972_91_2015_QH13
0001531,0009980_28_2009_QH12
0001531,0009978_28_2009_QH12
0001539,0021952_91_2015_QH13
0001540,0022410_91_2015_QH13
0001540,0022114_91_2015_QH13
0001543,0018977_68_2020_QH14
0001543,0012456_41_2019_QH14
0001545,0023041_92_2015_QH13
0001545,0023707_93_2015_QH13
0001550,0018137_65_2014_QH13
0001550,0017895_65_2014_QH13
0001553,0020452_78_2015_QH13
0001553,0014155_48_2019_QH14
0001555,0014357_49_2019_QH14
0001556,0022632_91_2015_QH13
0001558,0022536_91_2015_QH13
0001558,0022539_91_2015_QH13
0001566,0009124_24_2008_QH12
0001566,0009125_24_2008_QH12
0001567,0022307_91_2015_QH13
0001567,0022422_91_2015_QH13
0001568,0022436_91_2015_QH13
0001570,0017177_60_2014_QH13
0001570,0017179_60_2014_QH13
0001571,0022322_91_2015_QH13
0001571,0022320_91_2015_QH13
0001575,0022667_91_2015_QH13
0001577,0020463_78_2015_QH13
0001577,0020464_78_2015_QH13
0001577,0006945_16_1999_QH10
0001578,0023030_92_2015_QH13
0001578,0023029_92_2015_QH13
0001578,0023023_92_2015_QH13
0001581,0022621_91_2015_QH13
0001581,0022622_91_2015_QH13
0001583,0018968_68_2020_QH14
0001584,0021982_91_2015_QH13
0001585,0022664_91_2015_QH13
0001585,0015567_52_2014_QH13
0001585,0015564_52_2014_QH13
0001591,0021952_91_2015_QH13
0001593,0019895_75_2006_QH11
0001593,0019904_75_2006_QH11
0001593,0019897_75_2006_QH11
0001597,0022467_91_2015_QH13
0001597,0022468_91_2015_QH13
0001598,0022147_91_2015_QH13
0001605,0004314_103_2016_QH13
0001605,0004315_103_2016_QH13
0001605,0004299_103_2016_QH13
0001610,0009124_24_2008_QH12
0001612,0022631_91_2015_QH13
0001612,0022629_91_2015_QH13
0001617,0016565_59_2014_QH13
0001617,0016566_59_2014_QH13
0001625,0022398_91_2015_QH13
0001625,0022397_91_2015_QH13
0001627,0015492_52_2014_QH13
0001627,0015493_52_2014_QH13
0001629,0022038_91_2015_QH13
0001630,0017577_63_2014_QH13
0001630,0024083_94_2015_QH13
0001630,0024082_94_2015_QH13
0001632,0016562_59_2014_QH13
0001635,0002612_100_2015_QH13
0001638,0018585_66_2014_QH13
0001638,0018588_66_2014_QH13
0001645,0015621_52_2014_QH13
0001647,0022025_91_2015_QH13
0001647,0022024_91_2015_QH13
0001651,0022651_91_2015_QH13
0001655,0014679_50_2005_QH11
0001659,0020459_78_2015_QH13
0001659,0020460_78_2015_QH13
0001661,0022642_91_2015_QH13
0001663,0022078_91_2015_QH13
0001666,0014358_49_2019_QH14
0001667,0020452_78_2015_QH13
0001667,0014155_48_2019_QH14
0001669,0020453_78_2015_QH13
0001669,0020452_78_2015_QH13
0001670,0022014_91_2015_QH13
0001674,0009925_28_2009_QH12
0001675,0018959_68_2020_QH14
0001675,0018960_68_2020_QH14
0001677,0018929_68_2020_QH14
0001677,0018930_68_2020_QH14
0001680,0022587_91_2015_QH13
0001683,0015593_52_2014_QH13
0001684,0020412_78_2015_QH13
0001684,0020419_78_2015_QH13
0001688,0015425_52_2010_QH12
0001688,0015432_52_2010_QH12
0001688,0015441_52_2010_QH12
0001691,0020414_78_2015_QH13
0001692,0015567_52_2014_QH13
0001692,0022664_91_2015_QH13
0001692,0015544_52_2014_QH13
0001698,0014307_49_2019_QH14
0001700,0022740_92_2015_QH13
0001701,0018959_68_2020_QH14
0001704,0018103_65_2014_QH13
0001704,0018101_65_2014_QH13
0001704,0018102_65_2014_QH13
0001706,0017250_60_2014_QH13
0001707,0015442_52_2010_QH12
0001707,0015441_52_2010_QH12
0001708,0013355_45_2013_QH13
0001710,0020451_78_2015_QH13
0001710,0020450_78_2015_QH13
0001711,0014352_49_2019_QH14
0001713,0014587_50_2005_QH11
0001715,0017159_60_2014_QH13
0001716,0016562_59_2014_QH13
0001716,0016563_59_2014_QH13
0001717,0015458_52_2010_QH12
0001717,0015463_52_2010_QH12
0001717,0015462_52_2010_QH12
0001717,0015438_52_2010_QH12
0001717,0015470_52_2010_QH12
0001719,0015564_52_2014_QH13
0001719,0015567_52_2014_QH13
0001719,0015543_52_2014_QH13
0001721,0022984_92_2015_QH13
0001723,0021974_91_2015_QH13
0001725,0022318_91_2015_QH13
0001725,0022319_91_2015_QH13
0001728,0022637_91_2015_QH13
0001728,0022638_91_2015_QH13
0001729,0015502_52_2014_QH13
0001730,0014639_50_2005_QH11
0001730,0014642_50_2005_QH11
0001730,0014640_50_2005_QH11
0001734,0022095_91_2015_QH13
0001734,0022096_91_2015_QH13
0001734,0022087_91_2015_QH13
0001736,0018965_68_2020_QH14
0001742,0022294_91_2015_QH13
0001744,0022674_91_2015_QH13
0001744,0022673_91_2015_QH13
0001745,0009157_24_2008_QH12
0001745,0009156_24_2008_QH12
0001745,0009158_24_2008_QH12
0001745,0009159_24_2008_QH12
0001746,0022553_91_2015_QH13
0001755,0013335_45_2013_QH13
0001755,0013182_45_2013_QH13
0001768,0022198_91_2015_QH13
0001769,0009125_24_2008_QH12
0001769,0009124_24_2008_QH12
0001770,0015619_52_2014_QH13
0001773,0022146_91_2015_QH13
0001774,0014629_50_2005_QH11
0001774,0010477_31_2018_QH14
0001775,0009124_24_2008_QH12
0001775,0009125_24_2008_QH12
0001778,0013382_45_2013_QH13
0001779,0014357_49_2019_QH14
0001780,0022428_91_2015_QH13
0001787,0022651_91_2015_QH13
0001788,0022601_91_2015_QH13
0001789,0017238_60_2014_QH13
0001789,0017237_60_2014_QH13
0001789,0017221_60_2014_QH13
0001792,0020429_78_2015_QH13
0001792,0020428_78_2015_QH13
0001793,0014156_48_2019_QH14
0001793,0014155_48_2019_QH14
0001795,0022586_91_2015_QH13
0001795,0022585_91_2015_QH13
0001795,0022587_91_2015_QH13
0001797,0022660_91_2015_QH13
0001797,0022659_91_2015_QH13
0001800,0005204_11_2012_QH13
0001804,0017234_60_2014_QH13
0001804,0017235_60_2014_QH13
0001804,0017240_60_2014_QH13
0001805,0022633_91_2015_QH13
0001805,0022632_91_2015_QH13
0001805,0022636_91_2015_QH13
0001806,0014600_50_2005_QH11
0001806,0014601_50_2005_QH11
0001806,0014598_50_2005_QH11
0001807,0022068_91_2015_QH13
0001807,0022084_91_2015_QH13
0001807,0022080_91_2015_QH13
0001807,0022699_91_2015_QH13
0001808,0015592_52_2014_QH13
0001808,0015593_52_2014_QH13
0001808,0015562_52_2014_QH13
0001811,0022070_91_2015_QH13
0001812,0015463_52_2010_QH12
0001812,0015462_52_2010_QH12
0001812,0015465_52_2010_QH12
0001812,0015470_52_2010_QH12
0001812,0015471_52_2010_QH12
0001813,0022651_91_2015_QH13
0001813,0022652_91_2015_QH13
0001817,0022449_91_2015_QH13
0001818,0022632_91_2015_QH13
0001818,0022636_91_2015_QH13
0001818,0022637_91_2015_QH13
0001823,0022257_91_2015_QH13
0001823,0022258_91_2015_QH13
0001824,0022082_91_2015_QH13
0001826,0020452_78_2015_QH13
0001826,0014155_48_2019_QH14
0001826,0014156_48_2019_QH14
0001827,0015555_52_2014_QH13
0001827,0015560_52_2014_QH13
0001827,0015559_52_2014_QH13
0001829,0016558_59_2014_QH13
0001829,0016563_59_2014_QH13
0001829,0016532_59_2014_QH13
0001829,0016561_59_2014_QH13
0001829,0016570_59_2014_QH13
0001830,0015506_52_2014_QH13
0001835,0014351_49_2019_QH14
0001835,0014350_49_2019_QH14
0001835,0014353_49_2019_QH14
0001835,0014335_49_2019_QH14
0001843,0017200_60_2014_QH13
0001843,0017168_60_2014_QH13
0001843,0017201_60_2014_QH13
0001844,0022408_91_2015_QH13
0001844,0022409_91_2015_QH13
0001845,0002691_100_2015_QH13
0001846,0018102_65_2014_QH13
0001846,0018103_65_2014_QH13
0001846,0018098_65_2014_QH13
0001846,0018101_65_2014_QH13
0001846,0018104_65_2014_QH13
0001847,0016557_59_2014_QH13
0001855,0009131_24_2008_QH12
0001855,0009126_24_2008_QH12
0001855,0009124_24_2008_QH12
0001856,0022632_91_2015_QH13
0001856,0022634_91_2015_QH13
0001856,0022629_91_2015_QH13
0001858,0022205_91_2015_QH13
0001862,0016554_59_2014_QH13
0001862,0016555_59_2014_QH13
0001871,0023283_92_2015_QH13
0001871,0015557_52_2014_QH13
0001875,0022380_91_2015_QH13
0001877,0022287_91_2015_QH13
0001877,0022283_91_2015_QH13
0001880,0020436_78_2015_QH13
0001884,0019600_73_2006_QH11
0001886,0018960_68_2020_QH14
0001889,0024616_96_2015_QH13
0001889,0024613_96_2015_QH13
0001889,0024609_96_2015_QH13
0001891,0009144_24_2008_QH12
0001891,0009141_24_2008_QH12
0001891,0009147_24_2008_QH12
0001892,0018970_68_2020_QH14
0001892,0018971_68_2020_QH14
0001893,0022449_91_2015_QH13
0001893,0022450_91_2015_QH13
0001897,0015592_52_2014_QH13
0001897,0015593_52_2014_QH13
0001899,0015634_52_2014_QH13
0001899,0015636_52_2014_QH13
0001902,0014352_49_2019_QH14
0001902,0014344_49_2019_QH14
0001902,0014347_49_2019_QH14
0001902,0014343_49_2019_QH14
0001902,0014315_49_2019_QH14
0001903,0015599_52_2014_QH13
0001903,0015620_52_2014_QH13
0001904,0015502_52_2014_QH13
0001908,0022257_91_2015_QH13
0001914,0022581_91_2015_QH13
0001914,0015584_52_2014_QH13
0001915,0022015_91_2015_QH13
0001920,0013355_45_2013_QH13
0001920,0013356_45_2013_QH13
0001921,0016319_58_2014_QH13
0001921,0016311_58_2014_QH13
0001921,0016320_58_2014_QH13
0001927,0022288_91_2015_QH13
0001927,0022297_91_2015_QH13
0001928,0022015_91_2015_QH13
0001935,0017248_60_2014_QH13
0001936,0022296_91_2015_QH13
0001936,0022291_91_2015_QH13
0001936,0022295_91_2015_QH13
0001940,0022311_91_2015_QH13
0001941,0014156_48_2019_QH14
0001941,0014155_48_2019_QH14
0001941,0014158_48_2019_QH14
0001941,0014160_48_2019_QH14
0001941,0014220_48_2019_QH14
0001943,0022634_91_2015_QH13
0001944,0014349_49_2019_QH14
0001944,0014351_49_2019_QH14
0001944,0014350_49_2019_QH14
0001944,0014348_49_2019_QH14
0001944,0014353_49_2019_QH14
0001946,0022605_91_2015_QH13
0001950,0022454_91_2015_QH13
0001952,0022446_91_2015_QH13
0001955,0022533_91_2015_QH13
0001958,0022637_91_2015_QH13
0001958,0022636_91_2015_QH13
0001958,0022635_91_2015_QH13
0001959,0022924_92_2015_QH13
0001961,0022040_91_2015_QH13
0001961,0022039_91_2015_QH13
0001972,0014503_50_2005_QH11
0001972,0014582_50_2005_QH11
0001972,0014505_50_2005_QH11
0001974,0022623_91_2015_QH13
0001976,0022443_91_2015_QH13
0001977,0022068_91_2015_QH13
0001977,0022073_91_2015_QH13
0001981,0018102_65_2014_QH13
0001981,0018103_65_2014_QH13
0001981,0018098_65_2014_QH13
0001981,0018101_65_2014_QH13
0001981,0018104_65_2014_QH13
0001983,0015506_52_2014_QH13
0001983,0015507_52_2014_QH13
0001985,0014306_49_2019_QH14
0001988,0016555_59_2014_QH13
0001988,0016554_59_2014_QH13
0001988,0016558_59_2014_QH13
0001989,0022532_91_2015_QH13
0001991,0009978_28_2009_QH12
0001991,0009980_28_2009_QH12
0001993,0022632_91_2015_QH13
0001993,0022633_91_2015_QH13
0001996,0022616_91_2015_QH13
0001996,0022617_91_2015_QH13
0001997,0022147_91_2015_QH13
0001998,0022302_91_2015_QH13
0002000,0015506_52_2014_QH13
0002001,0015643_52_2014_QH13
0002002,0022650_91_2015_QH13
0002002,0022620_91_2015_QH13
0002004,0022762_92_2015_QH13
0002004,0023371_92_2015_QH13
0002008,0015593_52_2014_QH13
0002008,0015592_52_2014_QH13
0002008,0015562_52_2014_QH13
0002009,0022430_91_2015_QH13
0002013,0021980_91_2015_QH13
0002013,0018938_68_2020_QH14
0002015,0014440_50_2005_QH11
0002015,0014455_50_2005_QH11
0002015,0014454_50_2005_QH11
0002015,0014428_50_2005_QH11
0002016,0020452_78_2015_QH13
0002018,0018959_68_2020_QH14
0002018,0018970_68_2020_QH14
0002018,0018960_68_2020_QH14
0002019,0022619_91_2015_QH13
0002027,0022552_91_2015_QH13
0002031,0022606_91_2015_QH13
0002032,0016565_59_2014_QH13
0002034,0020412_78_2015_QH13
0002035,0015432_52_2010_QH12
0002035,0015441_52_2010_QH12
0002035,0015425_52_2010_QH12
0002037,0022699_91_2015_QH13
0002039,0013184_45_2013_QH13
0002042,0022668_91_2015_QH13
0002042,0022666_91_2015_QH13
0002046,0015456_52_2010_QH12
0002046,0015471_52_2010_QH12
0002046,0015470_52_2010_QH12
0002046,0015463_52_2010_QH12
0002046,0015457_52_2010_QH12
0002048,0015603_52_2014_QH13
0002048,0015620_52_2014_QH13
0002048,0015619_52_2014_QH13
0002050,0017201_60_2014_QH13
0002050,0017200_60_2014_QH13
0002050,0017179_60_2014_QH13
0002051,0017210_60_2014_QH13
0002053,0015560_52_2014_QH13
0002053,0015557_52_2014_QH13
0002054,0022611_91_2015_QH13
0002055,0015531_52_2014_QH13
0002059,0018978_68_2020_QH14
0002059,0018977_68_2020_QH14
0002061,0015557_52_2014_QH13
0002062,0022382_91_2015_QH13
0002063,0022581_91_2015_QH13
0002063,0015584_52_2014_QH13
0002065,0022474_91_2015_QH13
0002065,0022475_91_2015_QH13
0002065,0022476_91_2015_QH13
0002069,0015643_52_2014_QH13
0002074,0005108_10_2022_QH15
0002074,0005107_10_2022_QH15
0002077,0022225_91_2015_QH13
0002080,0017184_60_2014_QH13
0002080,0017207_60_2014_QH13
0002082,0022660_91_2015_QH13
0002086,0016390_58_2014_QH13
0002092,0015441_52_2010_QH12
0002092,0015442_52_2010_QH12
0002092,0015443_52_2010_QH12
0002094,0017889_65_2014_QH13
0002098,0015632_52_2014_QH13
0002098,0015630_52_2014_QH13
0002100,0009991_28_2009_QH12
0002101,0015434_52_2010_QH12
0002103,0015106_51_2005_QH11
0002103,0015110_51_2005_QH11
0002103,0015108_51_2005_QH11
0002105,0022442_91_2015_QH13
0002108,0022171_91_2015_QH13
0002112,0017182_60_2014_QH13
0002112,0017205_60_2014_QH13
0002112,0017181_60_2014_QH13
0002113,0023286_92_2015_QH13
0002113,0023289_92_2015_QH13
0002117,0015555_52_2014_QH13
0002117,0015560_52_2014_QH13
0002117,0015559_52_2014_QH13
0002120,0022628_91_2015_QH13
0002120,0022608_91_2015_QH13
0002121,0022010_91_2015_QH13
0002121,0023267_92_2015_QH13
0002121,0023269_92_2015_QH13
0002122,0014325_49_2019_QH14
0002122,0014336_49_2019_QH14
0002122,0014329_49_2019_QH14
0002123,0022619_91_2015_QH13
0002123,0022658_91_2015_QH13
0002126,0023393_92_2015_QH13
0002126,0023394_92_2015_QH13
0002130,0009974_28_2009_QH12
0002134,0022442_91_2015_QH13
0002136,0015559_52_2014_QH13
0002136,0015560_52_2014_QH13
0002137,0009929_28_2009_QH12
0002137,0009973_28_2009_QH12
0002138,0022641_91_2015_QH13
0002141,0022564_91_2015_QH13
0002142,0015607_52_2014_QH13
0002153,0015540_52_2014_QH13
0002153,0015546_52_2014_QH13
0002162,0017200_60_2014_QH13
0002162,0017176_60_2014_QH13
0002163,0022293_91_2015_QH13
0002167,0015564_52_2014_QH13
0002172,0021957_91_2015_QH13
0002173,0022449_91_2015_QH13
0002173,0022448_91_2015_QH13
0002175,0014158_48_2019_QH14
0002183,0015613_52_2014_QH13
0002183,0015614_52_2014_QH13
0002183,0015615_52_2014_QH13
0002183,0015609_52_2014_QH13
0002184,0021951_91_2015_QH13
0002184,0022091_91_2015_QH13
0002192,0005045_10_2022_QH15
0002194,0022586_91_2015_QH13
0002194,0022587_91_2015_QH13
0002194,0022585_91_2015_QH13
0002195,0022670_91_2015_QH13
0002196,0022596_91_2015_QH13
0002197,0015577_52_2014_QH13
0002197,0015578_52_2014_QH13
0002197,0015622_52_2014_QH13
0002197,0015576_52_2014_QH13
0002201,0002856_100_2015_QH13
0002201,0002866_100_2015_QH13
0002202,0015578_52_2014_QH13
0002202,0015592_52_2014_QH13
0002202,0015593_52_2014_QH13
0002204,0022020_91_2015_QH13
0002208,0015538_52_2014_QH13
0002208,0015530_52_2014_QH13
0002209,0020411_78_2015_QH13
0002209,0020415_78_2015_QH13
0002213,0023276_92_2015_QH13
0002214,0022632_91_2015_QH13
0002225,0020452_78_2015_QH13
0002225,0014155_48_2019_QH14
0002227,0022458_91_2015_QH13
0002227,0022460_91_2015_QH13
0002232,0015592_52_2014_QH13
0002232,0015593_52_2014_QH13
0002232,0015594_52_2014_QH13
0002232,0015595_52_2014_QH13
0002235,0022015_91_2015_QH13
0002236,0015592_52_2014_QH13
0002236,0015559_52_2014_QH13
0002236,0015555_52_2014_QH13
0002238,0015519_52_2014_QH13
0002244,0022058_91_2015_QH13
0002246,0015636_52_2014_QH13
0002246,0015633_52_2014_QH13
0002246,0015625_52_2014_QH13
0002250,0015502_52_2014_QH13
0002251,0015560_52_2014_QH13
